order_id,order_date,order_year,order_month,order_month_name,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,quantity,list_price,discount_percent,selling_price,sales,total_cost,profit,profit_margin_pct
249,2022-09-26,2022,9,September,"Second Class","Home Office","United States",Lakeville,Minnesota,55044,Central,"Office Supplies",Paper,OFF-PA-10000061,4,30.00,3.00,29.10,116.40,80.00,36.40,31.27
250,2023-08-18,2023,8,August,"Second Class",Consumer,"United States","San Francisco",California,94109,West,Furniture,Chairs,FUR-CH-10002965,2,320.00,5.00,304.00,608.00,600.00,8.00,1.32
251,2023-09-19,2023,9,September,"Standard Class",Consumer,"United States","San Diego",California,92037,West,"Office Supplies",Paper,OFF-PA-10004569,1,10.00,3.00,9.70,9.70,10.00,-0.30,-3.09
252,2022-05-28,2022,5,May,"Standard Class",Consumer,"United States","San Diego",California,92037,West,Technology,Accessories,TEC-AC-10003832,13,3350.00,4.00,3216.00,41808.00,39650.00,2158.00,5.16
253,2022-04-03,2022,4,April,"First Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Storage,OFF-ST-10001228,6,80.00,5.00,76.00,456.00,420.00,36.00,7.89
254,2022-04-18,2022,4,April,"First Class",Consumer,"United States","New York City","New York",10024,East,"Office Supplies",Envelopes,OFF-EN-10003296,4,360.00,4.00,345.60,1382.40,1320.00,62.40,4.51
255,2022-12-25,2022,12,December,"Standard Class",Corporate,"United States",Chicago,Illinois,60623,Central,Furniture,Furnishings,FUR-FU-10002505,9,10.00,2.00,9.80,88.20,90.00,-1.80,-2.04
256,2022-11-26,2022,11,November,"Standard Class",Corporate,"United States",Chicago,Illinois,60623,Central,"Office Supplies",Storage,OFF-ST-10004804,2,80.00,2.00,78.40,156.80,140.00,16.80,10.71
257,2022-04-25,2022,4,April,"Standard Class",Corporate,"United States",Chicago,Illinois,60623,Central,"Office Supplies",Storage,OFF-ST-10001590,5,50.00,2.00,49.00,245.00,200.00,45.00,18.37
258,2023-04-08,2023,4,April,"Standard Class",Corporate,"United States",Chicago,Illinois,60623,Central,Technology,Phones,TEC-PH-10001580,6,650.00,4.00,624.00,3744.00,3540.00,204.00,5.45
259,2022-02-10,2022,2,February,"Second Class",Consumer,"United States","New York City","New York",10009,East,Technology,Accessories,TEC-AC-10000290,3,20.00,5.00,19.00,57.00,60.00,-3.00,-5.26
260,2022-10-20,2022,10,October,"Second Class",Consumer,"United States","New York City","New York",10009,East,"Office Supplies",Storage,OFF-ST-10002790,3,220.00,4.00,211.20,633.60,540.00,93.60,14.77
261,2022-06-11,2022,6,June,"Second Class",Consumer,"United States","New York City","New York",10009,East,"Office Supplies",Binders,OFF-BI-10003460,5,20.00,5.00,19.00,95.00,100.00,-5.00,-5.26
262,2023-08-29,2023,8,August,"Standard Class",Corporate,"United States",Pasadena,Texas,77506,Central,"Office Supplies",Appliances,OFF-AP-10002203,2,0.00,2.00,0.00,0.00,0.00,0.00,NULL
263,2022-12-26,2022,12,December,"Second Class",Corporate,"United States",Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10000822,3,3060.00,3.00,2968.20,8904.60,8070.00,834.60,9.37
264,2022-06-14,2022,6,June,"Second Class",Corporate,"United States",Houston,Texas,77036,Central,Technology,Machines,TEC-MA-10003353,7,2520.00,3.00,2444.40,17110.80,15190.00,1920.80,11.23
265,2023-06-20,2023,6,June,"Standard Class",Consumer,"United States",Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10001433,4,330.00,3.00,320.10,1280.40,1200.00,80.40,6.28
266,2022-11-17,2022,11,November,"Standard Class",Consumer,"United States",Brentwood,California,94513,West,Technology,Accessories,TEC-AC-10004469,2,80.00,4.00,76.80,153.60,140.00,13.60,8.85
267,2023-10-25,2023,10,October,"Standard Class",Corporate,"United States","Chapel Hill","North Carolina",27514,South,"Office Supplies",Art,OFF-AR-10003602,3,10.00,5.00,9.50,28.50,30.00,-1.50,-5.26
268,2022-05-19,2022,5,May,"Standard Class",Consumer,"United States",Morristown,"New Jersey",7960,East,"Office Supplies",Fasteners,OFF-FA-10003472,6,10.00,2.00,9.80,58.80,60.00,-1.20,-2.04
269,2022-08-10,2022,8,August,"Standard Class",Corporate,"United States",Cincinnati,Ohio,45231,East,"Office Supplies",Storage,OFF-ST-10004180,1,40.00,3.00,38.80,38.80,30.00,8.80,22.68
270,2023-12-17,2023,12,December,"Standard Class",Corporate,"United States",Cincinnati,Ohio,45231,East,"Office Supplies",Envelopes,OFF-EN-10004386,3,60.00,3.00,58.20,174.60,150.00,24.60,14.09
271,2022-01-24,2022,1,January,"Second Class",Corporate,"United States","San Francisco",California,94110,West,"Office Supplies",Storage,OFF-ST-10003208,4,730.00,2.00,715.40,2861.60,2360.00,501.60,17.53
272,2022-09-16,2022,9,September,"First Class",Consumer,"United States","San Francisco",California,94109,West,Technology,Accessories,TEC-AC-10003628,7,210.00,5.00,199.50,1396.50,1400.00,-3.50,-0.25
273,2022-11-29,2022,11,November,"First Class",Consumer,"United States","San Francisco",California,94109,West,Furniture,Furnishings,FUR-FU-10003274,3,10.00,4.00,9.60,28.80,30.00,-1.20,-4.17
274,2022-10-31,2022,10,October,"First Class",Consumer,"United States","San Francisco",California,94109,West,"Office Supplies",Binders,OFF-BI-10002557,3,10.00,4.00,9.60,28.80,30.00,-1.20,-4.17
275,2023-02-05,2023,2,February,"First Class",Corporate,"United States",Inglewood,California,90301,West,"Office Supplies",Paper,OFF-PA-10002615,2,10.00,3.00,9.70,19.40,20.00,-0.60,-3.09
276,2023-04-04,2023,4,April,"First Class",Corporate,"United States",Inglewood,California,90301,West,"Office Supplies",Art,OFF-AR-10001427,1,10.00,2.00,9.80,9.80,10.00,-0.20,-2.04
277,2023-10-20,2023,10,October,"Standard Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Paper,OFF-PA-10000673,2,10.00,4.00,9.60,19.20,20.00,-0.80,-4.17
278,2022-05-21,2022,5,May,"Standard Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Paper,OFF-PA-10004470,4,20.00,2.00,19.60,78.40,80.00,-1.60,-2.04
279,2022-03-10,2022,3,March,"Standard Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Storage,OFF-ST-10000876,6,60.00,2.00,58.80,352.80,300.00,52.80,14.97
280,2022-05-17,2022,5,May,"Standard Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Labels,OFF-LA-10002043,3,20.00,5.00,19.00,57.00,60.00,-3.00,-5.26
281,2022-10-06,2022,10,October,"Second Class",Consumer,"United States",Houston,Texas,77070,Central,"Office Supplies",Binders,OFF-BI-10004967,5,0.00,3.00,0.00,0.00,0.00,0.00,NULL
282,2023-05-06,2023,5,May,"Second Class",Consumer,"United States",Houston,Texas,77070,Central,Technology,Phones,TEC-PH-10001760,7,1110.00,3.00,1076.70,7536.90,7350.00,186.90,2.48
283,2023-10-05,2023,10,October,"Standard Class",Consumer,"United States","Los Angeles",California,90004,West,Furniture,Tables,FUR-TA-10002903,5,1040.00,5.00,988.00,4940.00,4750.00,190.00,3.85
284,2022-07-28,2022,7,July,"Standard Class",Consumer,"United States",Portland,Oregon,97206,West,"Office Supplies",Paper,OFF-PA-10000474,5,140.00,5.00,133.00,665.00,650.00,15.00,2.26
285,2022-12-11,2022,12,December,"Standard Class",Consumer,"United States",Portland,Oregon,97206,West,Technology,Accessories,TEC-AC-10001956,5,240.00,5.00,228.00,1140.00,1050.00,90.00,7.89
286,2022-08-01,2022,8,August,"Standard Class",Consumer,"United States",Portland,Oregon,97206,West,"Office Supplies",Paper,OFF-PA-10004100,6,30.00,5.00,28.50,171.00,180.00,-9.00,-5.26
287,2022-01-20,2022,1,January,"Second Class",Corporate,"United States",Tamarac,Florida,33319,South,"Office Supplies",Binders,OFF-BI-10000778,7,250.00,3.00,242.50,1697.50,1610.00,87.50,5.15
288,2023-06-05,2023,6,June,"Second Class",Corporate,"United States",Tamarac,Florida,33319,South,"Office Supplies",Appliances,OFF-AP-10002684,2,190.00,2.00,186.20,372.40,300.00,72.40,19.44
289,2023-04-01,2023,4,April,"Second Class",Corporate,"United States",Tamarac,Florida,33319,South,"Office Supplies",Supplies,OFF-SU-10000646,5,960.00,5.00,912.00,4560.00,4050.00,510.00,11.18
290,2022-01-23,2022,1,January,"Second Class","Home Office","United States",Columbus,Ohio,43229,East,"Office Supplies",Fasteners,OFF-FA-10002983,7,20.00,5.00,19.00,133.00,140.00,-7.00,-5.26
291,2023-10-12,2023,10,October,"Second Class","Home Office","United States",Columbus,Ohio,43229,East,"Office Supplies",Labels,OFF-LA-10004689,8,20.00,3.00,19.40,155.20,160.00,-4.80,-3.09
292,2023-06-22,2023,6,June,"Second Class","Home Office","United States",Columbus,Ohio,43229,East,Technology,Accessories,TEC-AC-10002001,2,260.00,2.00,254.80,509.60,440.00,69.60,13.66
293,2023-07-12,2023,7,July,"Second Class","Home Office","United States",Columbus,Ohio,43229,East,Furniture,Bookcases,FUR-BO-10004709,3,90.00,4.00,86.40,259.20,240.00,19.20,7.41
294,2023-06-20,2023,6,June,"First Class",Corporate,"United States","Colorado Springs",Colorado,80906,West,Furniture,Furnishings,FUR-FU-10004091,8,300.00,5.00,285.00,2280.00,2240.00,40.00,1.75
295,2023-05-30,2023,5,May,"First Class",Corporate,"United States","Colorado Springs",Colorado,80906,West,Furniture,Chairs,FUR-CH-10001891,3,230.00,2.00,225.40,676.20,570.00,106.20,15.71
296,2023-08-05,2023,8,August,"First Class",Corporate,"United States","Colorado Springs",Colorado,80906,West,Furniture,Furnishings,FUR-FU-10002918,3,220.00,2.00,215.60,646.80,540.00,106.80,16.51
297,2023-11-17,2023,11,November,"First Class",Corporate,"United States","Colorado Springs",Colorado,80906,West,"Office Supplies",Binders,OFF-BI-10004593,5,80.00,5.00,76.00,380.00,350.00,30.00,7.89
298,2023-08-04,2023,8,August,"First Class",Corporate,"United States","Colorado Springs",Colorado,80906,West,"Office Supplies",Fasteners,OFF-FA-10004854,3,30.00,3.00,29.10,87.30,90.00,-2.70,-3.09
299,2022-09-25,2022,9,September,"Standard Class",Corporate,"United States",Belleville,"New Jersey",7109,East,"Office Supplies",Paper,OFF-PA-10002105,5,30.00,2.00,29.40,147.00,100.00,47.00,31.97
300,2022-09-24,2022,9,September,"Standard Class",Corporate,"United States",Belleville,"New Jersey",7109,East,"Office Supplies",Storage,OFF-ST-10002756,8,1080.00,2.00,1058.40,8467.20,7440.00,1027.20,12.13
301,2022-03-12,2022,3,March,"Standard Class",Corporate,"United States",Belleville,"New Jersey",7109,East,"Office Supplies",Paper,OFF-PA-10004243,3,60.00,5.00,57.00,171.00,150.00,21.00,12.28
302,2022-10-31,2022,10,October,"Standard Class",Corporate,"United States",Belleville,"New Jersey",7109,East,Furniture,Furnishings,FUR-FU-10001861,4,80.00,4.00,76.80,307.20,280.00,27.20,8.85
303,2022-06-29,2022,6,June,"Standard Class",Corporate,"United States",Belleville,"New Jersey",7109,East,"Office Supplies",Binders,OFF-BI-10002706,1,10.00,4.00,9.60,9.60,10.00,-0.40,-4.17
304,2023-09-12,2023,9,September,"Standard Class",Consumer,"United States",Chicago,Illinois,60623,Central,Furniture,Tables,FUR-TA-10002533,3,220.00,4.00,211.20,633.60,540.00,93.60,14.77
305,2022-01-08,2022,1,January,"Second Class",Corporate,"United States","New York City","New York",10024,East,Furniture,Furnishings,FUR-FU-10002671,2,30.00,2.00,29.40,58.80,40.00,18.80,31.97
306,2023-09-01,2023,9,September,"Standard Class",Corporate,"United States",Taylor,Michigan,48180,Central,"Office Supplies",Art,OFF-AR-10003651,3,10.00,4.00,9.60,28.80,30.00,-1.20,-4.17
307,2023-10-12,2023,10,October,"Standard Class","Home Office","United States",Lakewood,"New Jersey",8701,East,"Office Supplies",Binders,OFF-BI-10001072,3,50.00,5.00,47.50,142.50,150.00,-7.50,-5.26
308,2023-08-15,2023,8,August,"Standard Class","Home Office","United States",Lakewood,"New Jersey",8701,East,"Office Supplies",Art,OFF-AR-10002135,6,290.00,4.00,278.40,1670.40,1500.00,170.40,10.20
309,2022-05-05,2022,5,May,"First Class",Consumer,"United States",Arlington,Virginia,22204,South,"Office Supplies",Art,OFF-AR-10002804,1,0.00,3.00,0.00,0.00,0.00,0.00,NULL
310,2023-08-06,2023,8,August,"Second Class",Corporate,"United States",Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001918,4,20.00,5.00,19.00,76.00,80.00,-4.00,-5.26
311,2022-09-08,2022,9,September,"Second Class",Corporate,"United States",Arvada,Colorado,80004,West,Furniture,Chairs,FUR-CH-10004086,2,470.00,4.00,451.20,902.40,800.00,102.40,11.35
312,2022-05-30,2022,5,May,"Second Class",Corporate,"United States",Arvada,Colorado,80004,West,Furniture,Furnishings,FUR-FU-10001756,1,20.00,4.00,19.20,19.20,20.00,-0.80,-4.17
313,2023-01-13,2023,1,January,"Second Class",Corporate,"United States",Arvada,Colorado,80004,West,"Office Supplies",Labels,OFF-LA-10000634,3,10.00,3.00,9.70,29.10,30.00,-0.90,-3.09
314,2023-09-15,2023,9,September,"Standard Class",Corporate,"United States",Hackensack,"New Jersey",7601,East,Furniture,Furnishings,FUR-FU-10001588,3,90.00,2.00,88.20,264.60,240.00,24.60,9.30
315,2022-05-12,2022,5,May,"Standard Class",Corporate,"United States","Saint Petersburg",Florida,33710,South,Technology,Phones,TEC-PH-10002398,2,180.00,5.00,171.00,342.00,320.00,22.00,6.43
316,2022-03-10,2022,3,March,"Standard Class",Corporate,"United States","Saint Petersburg",Florida,33710,South,"Office Supplies",Paper,OFF-PA-10001937,3,20.00,5.00,19.00,57.00,60.00,-3.00,-5.26
317,2023-06-16,2023,6,June,"First Class",Corporate,"United States",Philadelphia,Pennsylvania,19143,East,"Office Supplies",Art,OFF-AR-10003373,4,100.00,2.00,98.00,392.00,360.00,32.00,8.16
318,2022-03-13,2022,3,March,"Standard Class","Home Office","United States","New York City","New York",10024,East,Furniture,Chairs,FUR-CH-10002602,1,140.00,2.00,137.20,137.20,120.00,17.20,12.54
319,2022-01-28,2022,1,January,"Standard Class","Home Office","United States","New York City","New York",10024,East,Technology,Machines,TEC-MA-10002927,2,3990.00,2.00,3910.20,7820.40,7340.00,480.40,6.14
320,2023-12-09,2023,12,December,"Standard Class","Home Office","United States","New York City","New York",10024,East,Technology,Phones,TEC-PH-10004093,6,280.00,3.00,271.60,1629.60,1380.00,249.60,15.32
321,2023-07-12,2023,7,July,"Standard Class","Home Office","United States","New York City","New York",10024,East,Technology,Accessories,TEC-AC-10000892,4,360.00,3.00,349.20,1396.80,1200.00,196.80,14.09
322,2022-05-28,2022,5,May,"Standard Class","Home Office","United States","New York City","New York",10024,East,"Office Supplies",Storage,OFF-ST-10002974,1,40.00,2.00,39.20,39.20,40.00,-0.80,-2.04
323,2023-01-02,2023,1,January,"Standard Class",Corporate,"United States","Long Beach",California,90805,West,"Office Supplies",Fasteners,OFF-FA-10000624,2,10.00,5.00,9.50,19.00,20.00,-1.00,-5.26
324,2022-07-14,2022,7,July,"Standard Class",Corporate,"United States",Hesperia,California,92345,West,"Office Supplies",Binders,OFF-BI-10004593,6,250.00,5.00,237.50,1425.00,1320.00,105.00,7.37
325,2023-12-09,2023,12,December,"Standard Class",Corporate,"United States",Hesperia,California,92345,West,Technology,Accessories,TEC-AC-10001908,1,100.00,3.00,97.00,97.00,80.00,17.00,17.53
326,2022-12-07,2022,12,December,"Second Class",Corporate,"United States",Murfreesboro,Tennessee,37130,South,Furniture,Furnishings,FUR-FU-10001967,1,20.00,4.00,19.20,19.20,20.00,-0.80,-4.17
327,2023-06-11,2023,6,June,"First Class",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,Technology,Phones,TEC-PH-10003645,3,290.00,3.00,281.30,843.90,810.00,33.90,4.02
328,2023-10-01,2023,10,October,"First Class",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,"Office Supplies",Storage,OFF-ST-10000675,2,50.00,5.00,47.50,95.00,80.00,15.00,15.79
329,2023-04-07,2023,4,April,"First Class",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,Furniture,Chairs,FUR-CH-10003312,4,790.00,3.00,766.30,3065.20,2960.00,105.20,3.43
330,2023-10-03,2023,10,October,"First Class",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,"Office Supplies",Labels,OFF-LA-10001074,10,100.00,2.00,98.00,980.00,900.00,80.00,8.16
331,2022-03-30,2022,3,March,"First Class",Consumer,"United States",Philadelphia,Pennsylvania,19143,East,"Office Supplies",Binders,OFF-BI-10001524,6,40.00,3.00,38.80,232.80,180.00,52.80,22.68
332,2022-04-11,2022,4,April,"Second Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,Technology,Phones,TEC-PH-10004614,2,80.00,3.00,77.60,155.20,140.00,15.20,9.79
333,2022-03-21,2022,3,March,"Second Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Binders,OFF-BI-10001153,2,20.00,2.00,19.60,39.20,40.00,-0.80,-2.04
334,2022-05-04,2022,5,May,"Second Class",Consumer,"United States",Philadelphia,Pennsylvania,19134,East,"Office Supplies",Binders,OFF-BI-10001982,3,0.00,3.00,0.00,0.00,0.00,0.00,NULL
335,2023-07-08,2023,7,July,"Second Class",Consumer,"United States","Los Angeles",California,90045,West,"Office Supplies",Binders,OFF-BI-10001922,1,0.00,3.00,0.00,0.00,0.00,0.00,NULL
336,2022-08-30,2022,8,August,"Second Class",Consumer,"United States","Los Angeles",California,90045,West,Technology,Copiers,TEC-CO-10001449,2,960.00,2.00,940.80,1881.60,1540.00,341.60,18.15
337,2022-09-07,2022,9,September,"Second Class",Consumer,"United States","Los Angeles",California,90045,West,"Office Supplies",Binders,OFF-BI-10004140,4,10.00,2.00,9.80,39.20,40.00,-0.80,-2.04
338,2023-06-07,2023,6,June,"Standard Class",Corporate,"United States","San Francisco",California,94122,West,"Office Supplies",Binders,OFF-BI-10003314,2,10.00,5.00,9.50,19.00,20.00,-1.00,-5.26
339,2023-08-02,2023,8,August,"Standard Class",Corporate,"United States","San Francisco",California,94122,West,Furniture,Tables,FUR-TA-10004575,3,700.00,4.00,672.00,2016.00,1710.00,306.00,15.18
340,2022-07-09,2022,7,July,"Second Class",Consumer,"United States",Layton,Utah,84041,West,"Office Supplies",Fasteners,OFF-FA-10000490,4,0.00,2.00,0.00,0.00,0.00,0.00,NULL
341,2023-11-10,2023,11,November,"Second Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Art,OFF-AR-10000122,4,20.00,2.00,19.60,78.40,80.00,-1.60,-2.04
342,2022-01-12,2022,1,January,"Second Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Binders,OFF-BI-10003656,10,510.00,4.00,489.60,4896.00,4500.00,396.00,8.09
343,2022-07-01,2022,7,July,"Second Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,"Office Supplies",Fasteners,OFF-FA-10002780,13,30.00,4.00,28.80,374.40,260.00,114.40,30.56
344,2023-07-13,2023,7,July,"Second Class",Corporate,"United States",Philadelphia,Pennsylvania,19140,East,Technology,Phones,TEC-PH-10000702,12,70.00,4.00,67.20,806.40,720.00,86.40,10.71
345,2023-04-21,2023,4,April,"Standard Class",Consumer,"United States",Austin,Texas,78745,Central,"Office Supplies",Storage,OFF-ST-10000107,4,90.00,3.00,87.30,349.20,320.00,29.20,8.36
346,2022-09-18,2022,9,September,"Standard Class",Consumer,"United States","San Francisco",California,94122,West,Technology,Phones,TEC-PH-10002293,3,50.00,2.00,49.00,147.00,150.00,-3.00,-2.04
347,2022-05-09,2022,5,May,"Standard Class",Consumer,"United States",Lowell,Massachusetts,1852,East,"Office Supplies",Art,OFF-AR-10004027,3,10.00,4.00,9.60,28.80,30.00,-1.20,-4.17
348,2022-05-07,2022,5,May,"Standard Class",Consumer,"United States",Lowell,Massachusetts,1852,East,"Office Supplies",Paper,OFF-PA-10000249,2,20.00,5.00,19.00,38.00,40.00,-2.00,-5.26
349,2023-10-25,2023,10,October,"Standard Class",Consumer,"United States",Lowell,Massachusetts,1852,East,"Office Supplies",Art,OFF-AR-10001374,2,10.00,2.00,9.80,19.60,20.00,-0.40,-2.04
350,2023-02-01,2023,2,February,"First Class","Home Office","United States","New York City","New York",10009,East,Technology,Accessories,TEC-AC-10000290,1,10.00,5.00,9.50,9.50,10.00,-0.50,-5.26
351,2023-02-04,2023,2,February,"First Class","Home Office","United States","New York City","New York",10009,East,"Office Supplies",Paper,OFF-PA-10001970,2,20.00,5.00,19.00,38.00,40.00,-2.00,-5.26
352,2022-02-14,2022,2,February,"First Class","Home Office","United States","New York City","New York",10009,East,"Office Supplies",Binders,OFF-BI-10002160,1,0.00,3.00,0.00,0.00,0.00,0.00,NULL
353,2023-09-08,2023,9,September,"First Class","Home Office","United States","New York City","New York",10009,East,"Office Supplies",Paper,OFF-PA-10001970,4,50.00,3.00,48.50,194.00,200.00,-6.00,-3.09
354,2023-10-29,2023,10,October,"First Class","Home Office","United States","New York City","New York",10009,East,"Office Supplies",Binders,OFF-BI-10004995,4,4360.00,4.00,4185.60,16742.40,16560.00,182.40,1.09
355,2022-02-20,2022,2,February,"Standard Class",Consumer,"United States","New York City","New York",10035,East,Furniture,Bookcases,FUR-BO-10002268,6,390.00,5.00,370.50,2223.00,2100.00,123.00,5.53
356,2023-07-30,2023,7,July,"Standard Class",Consumer,"United States","New York City","New York",10035,East,"Office Supplies",Envelopes,OFF-EN-10001137,2,10.00,5.00,9.50,19.00,20.00,-1.00,-5.26
357,2023-05-01,2023,5,May,"Standard Class",Consumer,"United States","New York City","New York",10035,East,"Office Supplies",Art,OFF-AR-10002399,4,20.00,3.00,19.40,77.60,80.00,-2.40,-3.09
358,2023-01-26,2023,1,January,"Standard Class",Consumer,"United States","New York City","New York",10035,East,"Office Supplies",Paper,OFF-PA-10002713,5,30.00,2.00,29.40,147.00,150.00,-3.00,-2.04
359,2023-11-05,2023,11,November,"Standard Class",Corporate,"United States",Charlotte,"North Carolina",28205,South,"Office Supplies",Paper,OFF-PA-10002666,5,40.00,4.00,38.40,192.00,150.00,42.00,21.88
360,2022-08-22,2022,8,August,"First Class",Corporate,"United States",Columbus,Georgia,31907,South,"Office Supplies",Appliances,OFF-AP-10001124,8,650.00,3.00,630.50,5044.00,4800.00,244.00,4.84
361,2022-12-07,2022,12,December,"First Class",Corporate,"United States",Columbus,Georgia,31907,South,"Office Supplies",Labels,OFF-LA-10001158,2,20.00,4.00,19.20,38.40,40.00,-1.60,-4.17
362,2022-10-31,2022,10,October,"Standard Class",Consumer,"United States","New York City","New York",10009,East,"Office Supplies",Labels,OFF-LA-10001158,2,20.00,2.00,19.60,39.20,40.00,-0.80,-2.04
363,2023-01-25,2023,1,January,"Standard Class",Consumer,"United States","New York City","New York",10009,East,Furniture,Chairs,FUR-CH-10000785,3,490.00,4.00,470.40,1411.20,1380.00,31.20,2.21
364,2023-09-20,2023,9,September,"Standard Class",Consumer,"United States","New York City","New York",10009,East,"Office Supplies",Art,OFF-AR-10003732,2,10.00,2.00,9.80,19.60,20.00,-0.40,-2.04
365,2022-10-14,2022,10,October,"Standard Class",Consumer,"United States","New York City","New York",10009,East,Furniture,Furnishings,FUR-FU-10000023,8,50.00,4.00,48.00,384.00,320.00,64.00,16.67
366,2022-08-15,2022,8,August,"Standard Class",Consumer,"United States","San Francisco",California,94109,West,"Office Supplies",Storage,OFF-ST-10001713,4,210.00,5.00,199.50,798.00,800.00,-2.00,-0.25
367,2023-05-31,2023,5,May,"Same Day",Corporate,"United States",Manchester,Connecticut,6040,East,"Office Supplies",Binders,OFF-BI-10002412,4,20.00,3.00,19.40,77.60,80.00,-2.40,-3.09
368,2022-07-15,2022,7,July,"Same Day",Corporate,"United States",Manchester,Connecticut,6040,East,"Office Supplies",Supplies,OFF-SU-10001225,2,10.00,3.00,9.70,19.40,20.00,-0.60,-3.09
369,2023-01-30,2023,1,January,"Same Day",Corporate,"United States",Manchester,Connecticut,6040,East,"Office Supplies",Storage,OFF-ST-10002406,7,100.00,3.00,97.00,679.00,630.00,49.00,7.22
370,2022-10-29,2022,10,October,"Same Day",Corporate,"United States",Manchester,Connecticut,6040,East,Furniture,Bookcases,FUR-BO-10002545,4,1040.00,5.00,988.00,3952.00,3600.00,352.00,8.91
371,2022-09-23,2022,9,September,"Standard Class",Consumer,"United States",Harlingen,Texas,78550,Central,"Office Supplies",Paper,OFF-PA-10002036,5,30.00,5.00,28.50,142.50,150.00,-7.50,-5.26
372,2022-04-28,2022,4,April,"Standard Class",Consumer,"United States",Harlingen,Texas,78550,Central,"Office Supplies",Storage,OFF-ST-10002205,3,50.00,3.00,48.50,145.50,120.00,25.50,17.53
373,2022-09-27,2022,9,September,"Standard Class",Consumer,"United States",Tucson,Arizona,85705,West,"Office Supplies",Binders,OFF-BI-10001982,5,10.00,3.00,9.70,48.50,50.00,-1.50,-3.09
374,2022-03-02,2022,3,March,"Standard Class",Consumer,"United States",Tucson,Arizona,85705,West,Technology,Accessories,TEC-AC-10003911,8,1020.00,2.00,999.60,7996.80,6960.00,1036.80,12.97
375,2022-11-17,2022,11,November,"Standard Class",Consumer,"United States",Tucson,Arizona,85705,West,"Office Supplies",Art,OFF-AR-10000658,1,10.00,2.00,9.80,9.80,10.00,-0.20,-2.04
376,2023-05-16,2023,5,May,"Standard Class",Consumer,"United States",Tucson,Arizona,85705,West,Technology,Accessories,TEC-AC-10002076,10,480.00,4.00,460.80,4608.00,4100.00,508.00,11.02
377,2022-11-05,2022,11,November,"First Class",Corporate,"United States",Quincy,Illinois,62301,Central,"Office Supplies",Paper,OFF-PA-10003039,4,100.00,3.00,97.00,388.00,320.00,68.00,17.53
378,2023-02-25,2023,2,February,"Standard Class",Corporate,"United States",Franklin,Massachusetts,2038,East,Furniture,Tables,FUR-TA-10004915,7,1490.00,2.00,1460.20,10221.40,9100.00,1121.40,10.97
379,2023-05-17,2023,5,May,"Standard Class",Consumer,"United States",Houston,Texas,77095,Central,"Office Supplies",Appliances,OFF-AP-10000696,3,10.00,5.00,9.50,28.50,30.00,-1.50,-5.26
380,2023-12-19,2023,12,December,"Standard Class",Consumer,"United States",Houston,Texas,77095,Central,"Office Supplies",Storage,OFF-ST-10003327,3,20.00,3.00,19.40,58.20,60.00,-1.80,-3.09
381,2023-09-05,2023,9,September,"Standard Class",Consumer,"United States",Houston,Texas,77095,Central,"Office Supplies",Binders,OFF-BI-10000309,4,10.00,3.00,9.70,38.80,40.00,-1.20,-3.09
382,2023-05-20,2023,5,May,"First Class",Corporate,"United States","San Francisco",California,94109,West,"Office Supplies",Paper,OFF-PA-10004734,7,50.00,5.00,47.50,332.50,280.00,52.50,15.79
383,2023-04-22,2023,4,April,"First Class",Corporate,"United States","San Francisco",California,94109,West,"Office Supplies",Binders,OFF-BI-10002225,3,50.00,5.00,47.50,142.50,150.00,-7.50,-5.26
384,2023-03-21,2023,3,March,"Second Class",Corporate,"United States",Taylor,Michigan,48180,Central,Technology,Accessories,TEC-AC-10004708,2,40.00,2.00,39.20,78.40,80.00,-1.60,-2.04
385,2023-02-08,2023,2,February,"Standard Class",Consumer,"United States","Pembroke Pines",Florida,33024,South,Furniture,Tables,FUR-TA-10000617,3,380.00,4.00,364.80,1094.40,990.00,104.40,9.54
386,2023-01-27,2023,1,January,"Standard Class",Consumer,"United States","Pembroke Pines",Florida,33024,South,Technology,Accessories,TEC-AC-10002335,3,80.00,3.00,77.60,232.80,210.00,22.80,9.79
